Source_Framework,Source_Control_ID,Target_Framework,Target_Control_ID,Mapping_Category,Confidence
Cloud Controls Matrix v4.0,CCM-SUP-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-05,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-05,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-06,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-06,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-07,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-07,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-08,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-08,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-09,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-09,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-10,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-10,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-11,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-11,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-12,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-12,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-13,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-13,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-13,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-13,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-13,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-13,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-13,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-14,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-14,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-14,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-14,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-14,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-14,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-14,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-15,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-15,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-15,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-15,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-15,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-15,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-SUP-15,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-01,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-01,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-02,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-02,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-03,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-03,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-04,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-04,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-05,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-05,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-06,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-06,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-07,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-07,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-08,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-THR-08,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-01,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-02,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-03,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-04,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-05,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-06,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-07,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-08,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-09,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-10,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-11,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-12,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-13,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-2,Cloud Controls Matrix v4.0,CCM-SEC-14,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-01,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-02,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-03,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-04,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-05,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-06,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-07,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-08,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-09,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-10,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-11,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-12,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-13,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-1,Cloud Controls Matrix v4.0,CCM-SEC-14,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-01,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-02,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-03,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-04,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-05,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-06,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-07,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-08,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-09,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-10,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-11,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-12,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-13,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-2,Cloud Controls Matrix v4.0,CCM-SEC-14,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-01,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-02,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-03,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-04,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-05,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-06,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-07,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-08,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-09,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-10,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-11,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-12,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-13,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-3,Cloud Controls Matrix v4.0,CCM-SEC-14,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-01,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-02,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-03,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-04,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-05,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-06,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-07,incident_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-23-4,Cloud Controls Matrix v4.0,CCM-SEC-08,incident_management,Medium
